Channel Statistics Report (Testing Phase)
Summary per channel (Final State):
https://t.me/s/NamiraNet                      | Total: 20    | Active: 6     | Failed: 14    | Success: 30.0%
https://t.me/s/entrynet                       | Total: 19    | Active: 4     | Failed: 15    | Success: 21.1%
https://t.me/s/expressvpn_420                 | Total: 54    | Active: 0     | Failed: 54    | Success: 0.0%
https://t.me/s/falcunargo                     | Total: 13    | Active: 1     | Failed: 12    | Success: 7.7%
https://t.me/s/farahvpn                       | Total: 52    | Active: 4     | Failed: 48    | Success: 7.7%
https://t.me/s/fast_2ray                      | Total: 97    | Active: 4     | Failed: 93    | Success: 4.1%
https://t.me/s/fastkanfig                     | Total: 10    | Active: 1     | Failed: 9     | Success: 10.0%
https://t.me/s/filter_breaker                 | Total: 81    | Active: 4     | Failed: 77    | Success: 4.9%
https://t.me/s/filtershekan_channel           | Total: 17    | Active: 3     | Failed: 14    | Success: 17.6%
https://t.me/s/flystoreir                     | Total: 105   | Active: 5     | Failed: 100   | Success: 4.8%
https://t.me/s/freakconfig                    | Total: 75    | Active: 3     | Failed: 72    | Success: 4.0%
https://t.me/s/free1_vpn                      | Total: 76    | Active: 12    | Failed: 64    | Success: 15.8%
https://t.me/s/free1ss                        | Total: 16    | Active: 1     | Failed: 15    | Success: 6.2%
https://t.me/s/free4allvpn                    | Total: 10    | Active: 2     | Failed: 8     | Success: 20.0%
https://t.me/s/free_nettm                     | Total: 2     | Active: 0     | Failed: 2     | Success: 0.0%
https://t.me/s/free_proxy_001                 | Total: 3     | Active: 3     | Failed: 0     | Success: 100.0%
https://t.me/s/free_serverir                  | Total: 32    | Active: 3     | Failed: 29    | Success: 9.4%
https://t.me/s/free_vpn02                     | Total: 19    | Active: 3     | Failed: 16    | Success: 15.8%
https://t.me/s/freeiranianv2rey               | Total: 14    | Active: 1     | Failed: 13    | Success: 7.1%
https://t.me/s/freevirgoolnet                 | Total: 59    | Active: 1     | Failed: 58    | Success: 1.7%
https://t.me/s/freevpnatm                     | Total: 17    | Active: 15    | Failed: 2     | Success: 88.2%
https://t.me/s/g0dv2ray                       | Total: 68    | Active: 10    | Failed: 58    | Success: 14.7%
https://t.me/s/game_file2020                  | Total: 6     | Active: 2     | Failed: 4     | Success: 33.3%
https://t.me/s/getconfigir                    | Total: 17    | Active: 4     | Failed: 13    | Success: 23.5%
https://t.me/s/gh_v2rayng                     | Total: 96    | Active: 11    | Failed: 85    | Success: 11.5%
https://t.me/s/golestan_vpn                   | Total: 42    | Active: 12    | Failed: 30    | Success: 28.6%
https://t.me/s/gozargah_azadi                 | Total: 23    | Active: 9     | Failed: 14    | Success: 39.1%
https://t.me/s/hack_androidapp1               | Total: 0     | Active: 0     | Failed: 0     | Success: 0.0%
https://t.me/s/hamedvpns                      | Total: 11    | Active: 0     | Failed: 11    | Success: 0.0%
https://t.me/s/hooshemasnui                   | Total: 7     | Active: 0     | Failed: 7     | Success: 0.0%
https://t.me/s/hoshmasnoiyfarsi               | Total: 12    | Active: 1     | Failed: 11    | Success: 8.3%
https://t.me/s/huiguo62                       | Total: 77    | Active: 4     | Failed: 73    | Success: 5.2%
https://t.me/s/idigitalz                      | Total: 13    | Active: 3     | Failed: 10    | Success: 23.1%
https://t.me/s/info_2it_channel               | Total: 126   | Active: 27    | Failed: 99    | Success: 21.4%
https://t.me/s/ip_cf_config                   | Total: 12    | Active: 1     | Failed: 11    | Success: 8.3%
https://t.me/s/ipv2rayng                      | Total: 11    | Active: 2     | Failed: 9     | Success: 18.2%
https://t.me/s/iran_v2ray1                    | Total: 126   | Active: 14    | Failed: 112   | Success: 11.1%
https://t.me/s/jiedianf                       | Total: 41    | Active: 3     | Failed: 38    | Success: 7.3%
https://t.me/s/jiedianssr                     | Total: 69    | Active: 4     | Failed: 65    | Success: 5.8%
https://t.me/s/jiujied                        | Total: 35    | Active: 3     | Failed: 32    | Success: 8.6%
https://t.me/s/jokerrvpn                      | Total: 0     | Active: 0     | Failed: 0     | Success: 0.0%
https://t.me/s/juzibaipiao                    | Total: 1     | Active: 1     | Failed: 0     | Success: 100.0%
https://t.me/s/kafing_2                       | Total: 65    | Active: 6     | Failed: 59    | Success: 9.2%
https://t.me/s/kanfig_majani                  | Total: 93    | Active: 11    | Failed: 82    | Success: 11.8%
https://t.me/s/kingofilter                    | Total: 50    | Active: 8     | Failed: 42    | Success: 16.0%
https://t.me/s/lexernet                       | Total: 16    | Active: 1     | Failed: 15    | Success: 6.2%
https://t.me/s/lranonline_new                 | Total: 8     | Active: 1     | Failed: 7     | Success: 12.5%
https://t.me/s/lrnbymaa                       | Total: 34    | Active: 4     | Failed: 30    | Success: 11.8%
https://t.me/s/m_vipv2ray                     | Total: 90    | Active: 5     | Failed: 85    | Success: 5.6%
https://t.me/s/mahan_ping                     | Total: 15    | Active: 4     | Failed: 11    | Success: 26.7%
https://t.me/s/mahanfix                       | Total: 19    | Active: 5     | Failed: 14    | Success: 26.3%
https://t.me/s/manzariyeh_rasht               | Total: 17    | Active: 4     | Failed: 13    | Success: 23.5%
https://t.me/s/mehrosaboran                   | Total: 7     | Active: 0     | Failed: 7     | Success: 0.0%
https://t.me/s/meli_proxyy                    | Total: 180   | Active: 26    | Failed: 154   | Success: 14.4%
https://t.me/s/melov2ray                      | Total: 18    | Active: 3     | Failed: 15    | Success: 16.7%
https://t.me/s/moft_vpn                       | Total: 46    | Active: 11    | Failed: 35    | Success: 23.9%
https://t.me/s/moftinet                       | Total: 44    | Active: 6     | Failed: 38    | Success: 13.6%
https://t.me/s/mowjproxy                      | Total: 21    | Active: 5     | Failed: 15    | Success: 25.0%
https://t.me/s/mpproxy                        | Total: 14    | Active: 1     | Failed: 13    | Success: 7.1%
https://t.me/s/msv2flyng                      | Total: 13    | Active: 2     | Failed: 11    | Success: 15.4%
https://t.me/s/mtproxy22_v2ray                | Total: 58    | Active: 17    | Failed: 41    | Success: 29.3%
https://t.me/s/mxv2ray                        | Total: 12    | Active: 3     | Failed: 9     | Success: 25.0%
https://t.me/s/netaccount                     | Total: 42    | Active: 13    | Failed: 29    | Success: 31.0%
https://t.me/s/netfreedom0                    | Total: 45    | Active: 1     | Failed: 44    | Success: 2.2%
https://t.me/s/netmellianti                   | Total: 18    | Active: 2     | Failed: 16    | Success: 11.1%
https://t.me/s/nicolv2ray                     | Total: 29    | Active: 3     | Failed: 26    | Success: 10.3%
https://t.me/s/nim_vpn_ir                     | Total: 14    | Active: 2     | Failed: 12    | Success: 14.3%
https://t.me/s/nofiltering2                   | Total: 23    | Active: 2     | Failed: 20    | Success: 9.1%
https://t.me/s/noviin_tel                     | Total: 15    | Active: 7     | Failed: 8     | Success: 46.7%
https://t.me/s/nufilter                       | Total: 15    | Active: 2     | Failed: 13    | Success: 13.3%
https://t.me/s/ohvpn                          | Total: 42    | Active: 7     | Failed: 35    | Success: 16.7%
https://t.me/s/outline_ir                     | Total: 17    | Active: 3     | Failed: 14    | Success: 17.6%
https://t.me/s/outline_vpn                    | Total: 111   | Active: 3     | Failed: 108   | Success: 2.7%
https://t.me/s/outlinereleasedkey             | Total: 20    | Active: 4     | Failed: 16    | Success: 20.0%
https://t.me/s/parsproxy_ir                   | Total: 94    | Active: 10    | Failed: 84    | Success: 10.6%
https://t.me/s/privatevpns                    | Total: 18    | Active: 1     | Failed: 17    | Success: 5.6%
https://t.me/s/proxy_kafee                    | Total: 30    | Active: 2     | Failed: 28    | Success: 6.7%
https://t.me/s/proxy_mtproto_vpns_free        | Total: 15    | Active: 1     | Failed: 14    | Success: 6.7%
https://t.me/s/proxyandvpnofficial1           | Total: 42    | Active: 3     | Failed: 39    | Success: 7.1%
https://t.me/s/proxycrone                     | Total: 9     | Active: 2     | Failed: 7     | Success: 22.2%
https://t.me/s/proxygodratmand                | Total: 16    | Active: 1     | Failed: 15    | Success: 6.2%
https://t.me/s/proxyy                         | Total: 3     | Active: 0     | Failed: 3     | Success: 0.0%
https://t.me/s/prrofile_purple                | Total: 115   | Active: 7     | Failed: 108   | Success: 6.1%
https://t.me/s/psiphonf                       | Total: 14    | Active: 1     | Failed: 13    | Success: 7.1%
https://t.me/s/rayanconf                      | Total: 116   | Active: 2     | Failed: 114   | Success: 1.7%
https://t.me/s/rsv2ray                        | Total: 21    | Active: 4     | Failed: 17    | Success: 19.0%
https://t.me/s/saferoadnet                    | Total: 73    | Active: 0     | Failed: 73    | Success: 0.0%
https://t.me/s/satellitenewspersian           | Total: 83    | Active: 8     | Failed: 75    | Success: 9.6%
https://t.me/s/selinc                         | Total: 57    | Active: 6     | Failed: 51    | Success: 10.5%
https://t.me/s/serversiran11                  | Total: 42    | Active: 3     | Failed: 39    | Success: 7.1%
https://t.me/s/sezar_sec                      | Total: 10    | Active: 1     | Failed: 9     | Success: 10.0%
https://t.me/s/shadowproxy66                  | Total: 16    | Active: 2     | Failed: 14    | Success: 12.5%
https://t.me/s/shadowsockskeys                | Total: 17    | Active: 1     | Failed: 16    | Success: 5.9%
https://t.me/s/skivpn                         | Total: 37    | Active: 4     | Failed: 33    | Success: 10.8%
https://t.me/s/speedconfig00                  | Total: 44    | Active: 3     | Failed: 41    | Success: 6.8%
https://t.me/s/spikevpn                       | Total: 27    | Active: 1     | Failed: 26    | Success: 3.7%
https://t.me/s/ssrsub                         | Total: 32    | Active: 6     | Failed: 26    | Success: 18.8%
https://t.me/s/summertimeus                   | Total: 20    | Active: 1     | Failed: 19    | Success: 5.0%
https://t.me/s/surfboardv2ray                 | Total: 37    | Active: 3     | Failed: 34    | Success: 8.1%
https://t.me/s/tgvpn6                         | Total: 100   | Active: 3     | Failed: 97    | Success: 3.0%
https://t.me/s/tobevasl                       | Total: 50    | Active: 1     | Failed: 49    | Success: 2.0%
https://t.me/s/trueproxy                      | Total: 7     | Active: 2     | Failed: 5     | Success: 28.6%
https://t.me/s/v222ray                        | Total: 60    | Active: 4     | Failed: 56    | Success: 6.7%
https://t.me/s/v2aryng_vpn                    | Total: 47    | Active: 5     | Failed: 42    | Success: 10.6%
https://t.me/s/v2mystery                      | Total: 48    | Active: 1     | Failed: 47    | Success: 2.1%
https://t.me/s/v2pedia                        | Total: 31    | Active: 2     | Failed: 29    | Success: 6.5%
https://t.me/s/v2ra_ng_iran                   | Total: 53    | Active: 2     | Failed: 51    | Success: 3.8%
https://t.me/s/v2ray1_ng                      | Total: 52    | Active: 10    | Failed: 42    | Success: 19.2%
https://t.me/s/v2ray313                       | Total: 130   | Active: 9     | Failed: 121   | Success: 6.9%
https://t.me/s/v2ray_cartel                   | Total: 73    | Active: 11    | Failed: 62    | Success: 15.1%
https://t.me/s/v2ray_collector                | Total: 30    | Active: 10    | Failed: 20    | Success: 33.3%
https://t.me/s/v2ray_configs_pool             | Total: 12    | Active: 2     | Failed: 10    | Success: 16.7%
https://t.me/s/v2ray_extractor                | Total: 90    | Active: 31    | Failed: 59    | Success: 34.4%
https://t.me/s/v2ray_free_conf                | Total: 20    | Active: 4     | Failed: 16    | Success: 20.0%
https://t.me/s/v2ray_ng                       | Total: 111   | Active: 4     | Failed: 107   | Success: 3.6%
https://t.me/s/v2ray_official                 | Total: 63    | Active: 8     | Failed: 55    | Success: 12.7%
https://t.me/s/v2ray_onli                     | Total: 68    | Active: 2     | Failed: 66    | Success: 2.9%
https://t.me/s/v2ray_phoenix                  | Total: 29    | Active: 2     | Failed: 27    | Success: 6.9%
https://t.me/s/v2ray_sub                      | Total: 62    | Active: 11    | Failed: 51    | Success: 17.7%
https://t.me/s/v2ray_v_vpn                    | Total: 15    | Active: 5     | Failed: 10    | Success: 33.3%
https://t.me/s/v2ray_vmess_free               | Total: 90    | Active: 27    | Failed: 62    | Success: 30.3%
https://t.me/s/v2raych                        | Total: 20    | Active: 0     | Failed: 20    | Success: 0.0%
https://t.me/s/v2raycrow                      | Total: 31    | Active: 1     | Failed: 30    | Success: 3.2%
https://t.me/s/v2rayfree                      | Total: 15    | Active: 0     | Failed: 15    | Success: 0.0%
https://t.me/s/v2raying                       | Total: 61    | Active: 9     | Failed: 52    | Success: 14.8%
https://t.me/s/v2rayn5                        | Total: 7     | Active: 0     | Failed: 7     | Success: 0.0%
https://t.me/s/v2rayng14                      | Total: 31    | Active: 3     | Failed: 28    | Success: 9.7%
https://t.me/s/v2rayng3                       | Total: 111   | Active: 4     | Failed: 107   | Success: 3.6%
https://t.me/s/v2rayng_1378                   | Total: 84    | Active: 7     | Failed: 77    | Success: 8.3%
https://t.me/s/v2rayng_fars                   | Total: 24    | Active: 2     | Failed: 22    | Success: 8.3%
https://t.me/s/v2rayngn                       | Total: 22    | Active: 2     | Failed: 20    | Success: 9.1%
https://t.me/s/v2rayngrit                     | Total: 119   | Active: 11    | Failed: 108   | Success: 9.2%
https://t.me/s/v2rayngte                      | Total: 62    | Active: 2     | Failed: 60    | Success: 3.2%
https://t.me/s/v2rayngvpn                     | Total: 84    | Active: 19    | Failed: 65    | Success: 22.6%
https://t.me/s/v2rayngvpn_1                   | Total: 9     | Active: 1     | Failed: 8     | Success: 11.1%
https://t.me/s/v2rayopen                      | Total: 38    | Active: 4     | Failed: 34    | Success: 10.5%
https://t.me/s/v2rayprotocol                  | Total: 40    | Active: 4     | Failed: 36    | Success: 10.0%
https://t.me/s/v2rayproxy                     | Total: 127   | Active: 21    | Failed: 106   | Success: 16.5%
https://t.me/s/v2raytg                        | Total: 54    | Active: 2     | Failed: 52    | Success: 3.7%
https://t.me/s/v2rayweb                       | Total: 20    | Active: 6     | Failed: 14    | Success: 30.0%
https://t.me/s/v2ry_proxy                     | Total: 63    | Active: 10    | Failed: 53    | Success: 15.9%
https://t.me/s/v2ryvip                        | Total: 0     | Active: 0     | Failed: 0     | Success: 0.0%
https://t.me/s/v2source                       | Total: 19    | Active: 4     | Failed: 15    | Success: 21.1%
https://t.me/s/v2trayproxy                    | Total: 86    | Active: 4     | Failed: 82    | Success: 4.7%
https://t.me/s/v_2rayng0                      | Total: 16    | Active: 2     | Failed: 14    | Success: 12.5%
https://t.me/s/vaynora                        | Total: 34    | Active: 17    | Failed: 17    | Success: 50.0%
https://t.me/s/vipoutline                     | Total: 23    | Active: 1     | Failed: 22    | Success: 4.3%
https://t.me/s/vipv2rayngnp                   | Total: 48    | Active: 1     | Failed: 47    | Success: 2.1%
https://t.me/s/vistav2ray                     | Total: 18    | Active: 2     | Failed: 16    | Success: 11.1%
https://t.me/s/viturey                        | Total: 15    | Active: 1     | Failed: 14    | Success: 6.7%
https://t.me/s/vlessconfig                    | Total: 18    | Active: 1     | Failed: 17    | Success: 5.6%
https://t.me/s/vmesc                          | Total: 17    | Active: 3     | Failed: 14    | Success: 17.6%
https://t.me/s/vmess_ir                       | Total: 19    | Active: 3     | Failed: 16    | Success: 15.8%
https://t.me/s/vmesskhodam                    | Total: 21    | Active: 2     | Failed: 19    | Success: 9.5%
https://t.me/s/vpn_ioss                       | Total: 17    | Active: 1     | Failed: 16    | Success: 5.9%
https://t.me/s/vpn_mafia                      | Total: 21    | Active: 8     | Failed: 13    | Success: 38.1%
https://t.me/s/vpn_ocean                      | Total: 10    | Active: 1     | Failed: 9     | Success: 10.0%
https://t.me/s/vpnaloo                        | Total: 49    | Active: 6     | Failed: 43    | Success: 12.2%
https://t.me/s/vpnfail_v2ray                  | Total: 19    | Active: 18    | Failed: 1     | Success: 94.7%
https://t.me/s/vpnod                          | Total: 38    | Active: 4     | Failed: 34    | Success: 10.5%
https://t.me/s/vpnplusee_free                 | Total: 17    | Active: 1     | Failed: 15    | Success: 6.2%
https://t.me/s/vpnstorefast                   | Total: 13    | Active: 0     | Failed: 13    | Success: 0.0%
https://t.me/s/vpntrt                         | Total: 90    | Active: 14    | Failed: 76    | Success: 15.6%
https://t.me/s/vpntwitt                       | Total: 11    | Active: 0     | Failed: 11    | Success: 0.0%
https://t.me/s/vpnv2rayngv                    | Total: 133   | Active: 30    | Failed: 103   | Success: 22.6%
https://t.me/s/vpnv2raytop                    | Total: 12    | Active: 4     | Failed: 8     | Success: 33.3%
https://t.me/s/weepeen                        | Total: 54    | Active: 1     | Failed: 53    | Success: 1.9%
https://t.me/s/zerobaipiao                    | Total: 44    | Active: 30    | Failed: 14    | Success: 68.2%

Final Ranking by Success Rate (then Active, then Name):
Channel                                       | Total  | Active | Failed | Success%
https://t.me/s/free_proxy_001                 | 3      | 3      | 0      |  100.0%
https://t.me/s/juzibaipiao                    | 1      | 1      | 0      |  100.0%
https://t.me/s/vpnfail_v2ray                  | 19     | 18     | 1      |   94.7%
https://t.me/s/freevpnatm                     | 17     | 15     | 2      |   88.2%
https://t.me/s/zerobaipiao                    | 44     | 30     | 14     |   68.2%
https://t.me/s/vaynora                        | 34     | 17     | 17     |   50.0%
https://t.me/s/noviin_tel                     | 15     | 7      | 8      |   46.7%
https://t.me/s/azarbayjab1                    | 79     | 35     | 44     |   44.3%
https://t.me/s/gozargah_azadi                 | 23     | 9      | 14     |   39.1%
https://t.me/s/vpn_mafia                      | 21     | 8      | 13     |   38.1%
https://t.me/s/v2ray_extractor                | 90     | 31     | 59     |   34.4%
https://t.me/s/v2ray_collector                | 30     | 10     | 20     |   33.3%
https://t.me/s/v2ray_v_vpn                    | 15     | 5      | 10     |   33.3%
https://t.me/s/vpnv2raytop                    | 12     | 4      | 8      |   33.3%
https://t.me/s/game_file2020                  | 6      | 2      | 4      |   33.3%
https://t.me/s/configfast                     | 3      | 1      | 2      |   33.3%
https://t.me/s/netaccount                     | 42     | 13     | 29     |   31.0%
https://t.me/s/configms                       | 73     | 22     | 50     |   30.6%
https://t.me/s/v2ray_vmess_free               | 90     | 27     | 62     |   30.3%
https://t.me/s/NamiraNet                      | 20     | 6      | 14     |   30.0%
https://t.me/s/v2rayweb                       | 20     | 6      | 14     |   30.0%
https://t.me/s/mtproxy22_v2ray                | 58     | 17     | 41     |   29.3%
https://t.me/s/golestan_vpn                   | 42     | 12     | 30     |   28.6%
https://t.me/s/trueproxy                      | 7      | 2      | 5      |   28.6%
https://t.me/s/customv2ray                    | 15     | 4      | 11     |   26.7%
https://t.me/s/mahan_ping                     | 15     | 4      | 11     |   26.7%
https://t.me/s/mahanfix                       | 19     | 5      | 14     |   26.3%
https://t.me/s/mowjproxy                      | 21     | 5      | 15     |   25.0%
https://t.me/s/mxv2ray                        | 12     | 3      | 9      |   25.0%
https://t.me/s/artemisvpn1                    | 4      | 1      | 3      |   25.0%
https://t.me/s/confing_chanel                 | 25     | 6      | 19     |   24.0%
https://t.me/s/moft_vpn                       | 46     | 11     | 35     |   23.9%
https://t.me/s/getconfigir                    | 17     | 4      | 13     |   23.5%
https://t.me/s/manzariyeh_rasht               | 17     | 4      | 13     |   23.5%
https://t.me/s/dailyv2ry                      | 108    | 25     | 83     |   23.1%
https://t.me/s/idigitalz                      | 13     | 3      | 10     |   23.1%
https://t.me/s/v2rayngvpn                     | 84     | 19     | 65     |   22.6%
https://t.me/s/vpnv2rayngv                    | 133    | 30     | 103    |   22.6%
https://t.me/s/proxycrone                     | 9      | 2      | 7      |   22.2%
https://t.me/s/antifilterjadid                | 23     | 5      | 18     |   21.7%
https://t.me/s/info_2it_channel               | 126    | 27     | 99     |   21.4%
https://t.me/s/configshubplus                 | 19     | 4      | 15     |   21.1%
https://t.me/s/entrynet                       | 19     | 4      | 15     |   21.1%
https://t.me/s/v2source                       | 19     | 4      | 15     |   21.1%
https://t.me/s/outlinereleasedkey             | 20     | 4      | 16     |   20.0%
https://t.me/s/v2ray_free_conf                | 20     | 4      | 16     |   20.0%
https://t.me/s/free4allvpn                    | 10     | 2      | 8      |   20.0%
https://t.me/s/argo_vpn1                      | 5      | 1      | 4      |   20.0%
https://t.me/s/v2ray1_ng                      | 52     | 10     | 42     |   19.2%
https://t.me/s/rsv2ray                        | 21     | 4      | 17     |   19.0%
https://t.me/s/ssrsub                         | 32     | 6      | 26     |   18.8%
https://t.me/s/ipv2rayng                      | 11     | 2      | 9      |   18.2%
https://t.me/s/v2ray_sub                      | 62     | 11     | 51     |   17.7%
https://t.me/s/filtershekan_channel           | 17     | 3      | 14     |   17.6%
https://t.me/s/outline_ir                     | 17     | 3      | 14     |   17.6%
https://t.me/s/vmesc                          | 17     | 3      | 14     |   17.6%
https://t.me/s/ohvpn                          | 42     | 7      | 35     |   16.7%
https://t.me/s/melov2ray                      | 18     | 3      | 15     |   16.7%
https://t.me/s/v2ray_configs_pool             | 12     | 2      | 10     |   16.7%
https://t.me/s/v2rayproxy                     | 127    | 21     | 106    |   16.5%
https://t.me/s/kingofilter                    | 50     | 8      | 42     |   16.0%
https://t.me/s/v2ry_proxy                     | 63     | 10     | 53     |   15.9%
https://t.me/s/free1_vpn                      | 76     | 12     | 64     |   15.8%
https://t.me/s/free_vpn02                     | 19     | 3      | 16     |   15.8%
https://t.me/s/vmess_ir                       | 19     | 3      | 16     |   15.8%
https://t.me/s/vpntrt                         | 90     | 14     | 76     |   15.6%
https://t.me/s/msv2flyng                      | 13     | 2      | 11     |   15.4%
https://t.me/s/v2ray_cartel                   | 73     | 11     | 62     |   15.1%
https://t.me/s/deamnet_proxy                  | 20     | 3      | 17     |   15.0%
https://t.me/s/v2raying                       | 61     | 9      | 52     |   14.8%
https://t.me/s/g0dv2ray                       | 68     | 10     | 58     |   14.7%
https://t.me/s/meli_proxyy                    | 180    | 26     | 154    |   14.4%
https://t.me/s/dailytek                       | 14     | 2      | 12     |   14.3%
https://t.me/s/nim_vpn_ir                     | 14     | 2      | 12     |   14.3%
https://t.me/s/moftinet                       | 44     | 6      | 38     |   13.6%
https://t.me/s/configfa                       | 22     | 3      | 19     |   13.6%
https://t.me/s/nufilter                       | 15     | 2      | 13     |   13.3%
https://t.me/s/confingv2raayng                | 23     | 3      | 20     |   13.0%
https://t.me/s/v2ray_official                 | 63     | 8      | 55     |   12.7%
https://t.me/s/shadowproxy66                  | 16     | 2      | 14     |   12.5%
https://t.me/s/v_2rayng0                      | 16     | 2      | 14     |   12.5%
https://t.me/s/lranonline_new                 | 8      | 1      | 7      |   12.5%
https://t.me/s/vpnaloo                        | 49     | 6      | 43     |   12.2%
https://t.me/s/kanfig_majani                  | 93     | 11     | 82     |   11.8%
https://t.me/s/lrnbymaa                       | 34     | 4      | 30     |   11.8%
https://t.me/s/gh_v2rayng                     | 96     | 11     | 85     |   11.5%
https://t.me/s/iran_v2ray1                    | 126    | 14     | 112    |   11.1%
https://t.me/s/netmellianti                   | 18     | 2      | 16     |   11.1%
https://t.me/s/vistav2ray                     | 18     | 2      | 16     |   11.1%
https://t.me/s/v2rayngvpn_1                   | 9      | 1      | 8      |   11.1%
https://t.me/s/asak_vpn                       | 82     | 9      | 73     |   11.0%
https://t.me/s/skivpn                         | 37     | 4      | 33     |   10.8%
https://t.me/s/parsproxy_ir                   | 94     | 10     | 84     |   10.6%
https://t.me/s/v2aryng_vpn                    | 47     | 5      | 42     |   10.6%
https://t.me/s/selinc                         | 57     | 6      | 51     |   10.5%
https://t.me/s/v2rayopen                      | 38     | 4      | 34     |   10.5%
https://t.me/s/vpnod                          | 38     | 4      | 34     |   10.5%
https://t.me/s/nicolv2ray                     | 29     | 3      | 26     |   10.3%
https://t.me/s/v2rayprotocol                  | 40     | 4      | 36     |   10.0%
https://t.me/s/dnsforyou                      | 30     | 3      | 27     |   10.0%
https://t.me/s/fastkanfig                     | 10     | 1      | 9      |   10.0%
https://t.me/s/sezar_sec                      | 10     | 1      | 9      |   10.0%
https://t.me/s/vpn_ocean                      | 10     | 1      | 9      |   10.0%
https://t.me/s/v2rayng14                      | 31     | 3      | 28     |    9.7%
https://t.me/s/satellitenewspersian           | 83     | 8      | 75     |    9.6%
https://t.me/s/vmesskhodam                    | 21     | 2      | 19     |    9.5%
https://t.me/s/free_serverir                  | 32     | 3      | 29     |    9.4%
https://t.me/s/v2rayngrit                     | 119    | 11     | 108    |    9.2%
https://t.me/s/kafing_2                       | 65     | 6      | 59     |    9.2%
https://t.me/s/nofiltering2                   | 23     | 2      | 20     |    9.1%
https://t.me/s/v2rayngn                       | 22     | 2      | 20     |    9.1%
https://t.me/s/jiujied                        | 35     | 3      | 32     |    8.6%
https://t.me/s/v2rayng_1378                   | 84     | 7      | 77     |    8.3%
https://t.me/s/v2rayng_fars                   | 24     | 2      | 22     |    8.3%
https://t.me/s/hoshmasnoiyfarsi               | 12     | 1      | 11     |    8.3%
https://t.me/s/ip_cf_config                   | 12     | 1      | 11     |    8.3%
https://t.me/s/surfboardv2ray                 | 37     | 3      | 34     |    8.1%
https://t.me/s/farahvpn                       | 52     | 4      | 48     |    7.7%
https://t.me/s/bestiivpn                      | 13     | 1      | 12     |    7.7%
https://t.me/s/falcunargo                     | 13     | 1      | 12     |    7.7%
